video_id,comment,author,language,sport
EdwMsRWkSAA,Please help me I go to Paris working hotel,@khurramali3878,en,
EdwMsRWkSAA,🎉❤,@IrisPiiling,unknown,
EdwMsRWkSAA,Next Olympic 2026 Milano and Cortina (Italy) 🇮🇹🥇🥈🥇,@masrahmatmukin7960,en,
EdwMsRWkSAA,Winter Olympics?,@RealWhiskerWonders,en,
EdwMsRWkSAA,@@RealWhiskerWondersyes,@hivram,da,
EdwMsRWkSAA,France = Africa,@massimobazzani2074,en,
EdwMsRWkSAA,❤❤❤❤❤😮😊,@AliAli-xx4xy,unknown,
EdwMsRWkSAA,That's Thailand😂,@Fjbxkb8,en,
EdwMsRWkSAA,С флажками Удмуртии ^^ ⚫⚪🔴,@FurryUdmKoćjiš18,ru,
EdwMsRWkSAA,"No.1 ""racist & worst"" Olympic",@ahahamach,en,
EdwMsRWkSAA,How were they racist 😂,@hivram,en,
EdwMsRWkSAA,"​@@hivramthe opening ceremony admittedly included some content that made some feel uncomfortable, most likely",@gabrielchee8470,en,
EdwMsRWkSAA,France❤,@chandrakeshchauhan8067,fr,
I-b5UA3Mmok,Beautiful for the love of horses,@brooklyn5streetsmart,en,equestrian
I-b5UA3Mmok,Ik this isn't necessary I studied him for my Olympic article,@horsegal_forever,en,equestrian
I-b5UA3Mmok,Excellent ride. Beautiful horse. I ride dressage and both horses are jumpers. All show horses are stunning. I’m bias when it comes to mine. Bono because he is only 10 still a baby and has won more championships then my horse Stepping out aka Shmoo. However Shmoo has way more experience and is stunning as well as snobby. Bono is thoroughbred Shmoo is an Arabian,@Missstrish,en,equestrian
I-b5UA3Mmok,Funny name,@zwete,cy,equestrian
I-b5UA3Mmok,Beautiful horse and he actually has really good balance over those jumps!,@Dart_eq,en,equestrian
I-b5UA3Mmok,"Es schäumt und ist gestresst,finde sowas nicht gut.gebiss das aufs kiefer drückt und zusätzlich beim sprung angespannt ist verursacht auch schmerzen im pferdemaul sowas gehört abgeschafft und auch die sporen zum antreiben gehen für mich gar nicht😮😢sowas quält unnötig und treibt schmerzhaft im empfindlichen pferdebauch an wärend es schon unter stress steht ,so gut die gemeinsame leistung auch sein mag dadurch kann ich es leider nicht genießen und finde es nicht gut:(sowas macht mich traurig dieser leidensdruck des Tieres!Gebiss mit starkem zug und sporen mehr schlimmes kann man seinem Teampartner nicht antun:(das ist abstoßend.",@Mino6421,de,equestrian
I-b5UA3Mmok,❤❤❤❤❤🎉🎉🎉🎉🎉Olympics ❤❤🎉Had Created Al 🎉🎉🎉🎉❤❤❤❤,@natarajriya5550,en,equestrian
I-b5UA3Mmok,Men rules over show jumping it's crazy,@the_nicest_guy,en,equestrian
I-b5UA3Mmok,"Interesting thing is that, this Horse belongs to Thomas Müller … the football player",@etemimeri8105,en,equestrian
I-b5UA3Mmok,"Stunning horse & incredible rider. This was so enjoyable to watch. Such balance, flow, confidence, partnership... & that horse LOVES his job. He's just attacking those jumps with such poise & courage. Congratulations to Christian Kukuk & Checker 47! Amazing athletes, well done! 🖤😍🔥🎉",@XXfallenangel,en,equestrian
fWDnqgtGgFQ,Realmente impresionante,@JM-jm8un,it,cycling
fWDnqgtGgFQ,You ate my cat you acustic mf,@user-mx3kq4kn9v,en,cycling
fWDnqgtGgFQ,Now try without doping.,@GF-yh9tb,en,cycling
fWDnqgtGgFQ,1:54 sounds like commentator said '56' instead of '46' ?,@alexcave7573,en,cycling
fWDnqgtGgFQ,我的妈呀，太厉害了🎉🎉🎉,@yuanjiang1130,zh-cn,cycling
fWDnqgtGgFQ,Please fire this woman commentating. Don't want to hear on eurosport ever again.,@Dnava28music,en,cycling
fWDnqgtGgFQ,bravo David Popovici as a Romanian one of my favourite athletes and he is only 19 years old,@Vectorghoul423,en,cycling
fWDnqgtGgFQ,"Pan was incredible and the rest was pretty bad, i mean they dont have to beat world records but damn cant even go lower than 47 in an olympic final is not good",@michaeljhonny9570,en,cycling
fWDnqgtGgFQ,"The regular commentator was fired after 1st or 2nd day of swimming due to “sexist comment”, so we were left with this clown woman commentator.",@David_7171,en,cycling
fWDnqgtGgFQ,The commentators are nuts. As if they were turning the blind eye on a miracle unfolding before their eyes.,@tewfik8616,en,cycling
vJytCHKrdfQ,BELÍSSIMA PARIS !,@monicaalves6576,de,
vJytCHKrdfQ,😍,@LeoFtravels,unknown,
EdwMsRWkSAA,🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷,@MARIONKHALIDSABURIT-bk1yu,unknown,
EdwMsRWkSAA,Please help me I go to Paris working hotel,@khurramali3878,en,
EdwMsRWkSAA,🎉❤,@IrisPiiling,unknown,
EdwMsRWkSAA,Next Olympic 2026 Milano and Cortina (Italy) 🇮🇹🥇🥈🥇,@masrahmatmukin7960,en,
EdwMsRWkSAA,Winter Olympics?,@RealWhiskerWonders,en,
EdwMsRWkSAA,@@RealWhiskerWondersyes,@hivram,da,
EdwMsRWkSAA,France = Africa,@massimobazzani2074,en,
EdwMsRWkSAA,❤❤❤❤❤😮😊,@AliAli-xx4xy,unknown,
EdwMsRWkSAA,That's Thailand😂,@Fjbxkb8,en,
EdwMsRWkSAA,С флажками Удмуртии ^^ ⚫⚪🔴,@FurryUdmKoćjiš18,ru,
EdwMsRWkSAA,"No.1 ""racist & worst"" Olympic",@ahahamach,en,
EdwMsRWkSAA,How were they racist 😂,@hivram,en,
EdwMsRWkSAA,"​@@hivramthe opening ceremony admittedly included some content that made some feel uncomfortable, most likely",@gabrielchee8470,en,
EdwMsRWkSAA,France❤,@chandrakeshchauhan8067,fr,
QIidMU9L9RU,A vomiting contest with Eurosport's sponsoring.Why should every pervertion happen in plain sight? Shame!,@user-ef9se3zm7d,en,cycling
QIidMU9L9RU,Vive la France,@fredt3727,fr,cycling
QIidMU9L9RU,Awful conditions...,@bubblegum77788,en,cycling
QIidMU9L9RU,e coli coming its way haha,@fullarmor0,en,cycling
QIidMU9L9RU,nadar en ese rio a sido la peor eleccion que han tenido.,@hus01,es,cycling
QIidMU9L9RU,Богранд - красотка!💪✌😍,@user-ri2cw3bi7l,mk,cycling
QIidMU9L9RU,bu naSIL yarış aq,@Emresumbul,tr,cycling
QIidMU9L9RU,Swim? In that filth? LOL,@aliwalil4160,en,cycling
QIidMU9L9RU,"wouldnt have been in that water even in a drysuit...
poor fucken people.",@alphahuskyy,en,cycling
QIidMU9L9RU,Why put a race spoiler in the title of the video??,@cormacio100,en,cycling
MYysO5gs5ig,Mettez les temps svp,@dysob4119,hu,football
MYysO5gs5ig,"Genial, bravo à eux. Merci merci merci ❤❤❤❤❤❤❤❤❤❤❤❤❤❤",@ddi2024,ca,football
MYysO5gs5ig,Magnifique...quel beau duo fraternel...,@ludovicguillemin38,fr,football
MYysO5gs5ig,Magnifique 😍,@lgir-xd7yy,fr,football
rVIWX_EeRKw,"ABOUT LAST NIGHT | Paris 2024 Olympic Games edition ➤ https://bit.ly/4duIrRH
Road to Paris 2024 Olympic Games  ➤ https://bit.ly/3VrYzxh
Top Videos - World Aquatics ➤ https://bit.ly/3w9qYyc
Swimming World Records ➤ https://bit.ly/3UtpMPR",@WorldAquatics,en,swimming
rVIWX_EeRKw,"as an artistic swimmer, this is the most mindful, demure and cutesy choreography I've ever seen and it's executed PERFECTLY",@kikalarepatih,en,swimming
rVIWX_EeRKw,"as an artistic swimmer, this is the most mindful, demure and cutesy choreography I've ever seen and it's executed PERFECTLY",@kikalarepatih,en,swimming
rVIWX_EeRKw,I think this is the most difficult sport in the world,@hendrasitompul6967,en,swimming
rVIWX_EeRKw,They are twins,@Dongdong-xg3rm,en,swimming
rVIWX_EeRKw,Glorioso. 👏,@aaaaa-nw8hc,it,swimming
rVIWX_EeRKw,wtf happen to their nose? Looks creepy,@FoggyOp,en,swimming
rVIWX_EeRKw,U never watched artistic swimming before? Looks embarrassing,@mayl4152,en,swimming
rVIWX_EeRKw,"Elles ont des pinces nez,",@lydieroy3395,fr,swimming
rVIWX_EeRKw,Stupid comment,@Dongdong-xg3rm,fr,swimming
rVIWX_EeRKw,"""In the Realm of the Martial Arts world ( Wushu) under the Chinese narrative, even the strongest and most resilient can be broken down and defeated...but lightning speed is the attribute that can make one truly unmatched."",hence the Chinese Athletes are trully Badass,,,, if defined from The Martial Arts World",@vicolew,en,swimming
rVIWX_EeRKw,ينفع اتعلمها بسن ٤٠ 😢؟,@nor-62,ar,swimming
rVIWX_EeRKw,How they can hold their breath so long,@sfneji72,en,swimming
-50tKhcsw-4,"Редактор ролика, наверное, является родственником датской журналистки, толкнувшей победителя в бадминтоне только потому, что он обыграл её земляка. Была бы его воля, он бы и в реале не отдал бы медаль Надииму. Я всегда болею за Чопру, но он не выиграл, а пакистанец Надиим победил заслуженно ( особенно было волнительно за него в первой попытке, когда у него ничего не получалось). Оба они замечательные спортсмены, оба - олимпийские чемпионы!!!!",@user-th6dg5xg3g,ru,
-50tKhcsw-4,The gold medalist was ignored... Hypcrisy on peak,@nabeelawan5425,en,
-50tKhcsw-4,Why show medal presentations in a highlight reel at all?,@kirkdillabaugh1627,en,
-50tKhcsw-4,Now scene for Gold medal Javelin??? No respect for Pakistan,@russellbumak,en,
-50tKhcsw-4,The footage from the javelin for Pakistan ? A bug? Correct it please.,@user-co9wi2lj2j,en,
-50tKhcsw-4,De Grass's acceleration and OLYMPICS channel Editor removing the Javelin throw gold medal ceremony are phenomenal.....,@DummyTummy-vb2vw,en,
-50tKhcsw-4,"Racist, unfair to Mr ArShad Nadeem",@RifaideenMohamed,en,
-50tKhcsw-4,"Gran Bretaña perdió tiempo en la entrega de la estafeta, deben mejorar eso.",@rosasep829,es,
-50tKhcsw-4,"Olympics is control by few rich people..
Mukesh ambani also in list",@latifali9650,en,
-50tKhcsw-4,"Congratulations to the  victors, especially, 🎉and competitors...and the Canadians, finally!...❤",@kostatesfa1799,en,
b4PbPr8eaxU,"Buena técnica,feo cuerpo y muy poca clase y elegancia...",@susanasuarezsuquia2275,es,cycling
b4PbPr8eaxU,"Those who know gymnastics in reality and to those who think they have seen something ""out of this Worl"", please do not exaggerate. 
Below is most probably one the 5 best routines ever, and among 5 there is no Biles!

https://youtu.be/u9Kaf3fdxGo?si=JtcSC2kK8-vt8Oge",@vz1389,en,cycling
b4PbPr8eaxU,"Gymnastics also means grace! But in today's gymnasts it is almost completely lacking. In the women's events, the masculinizing muscles are visible. Femininity is not noticeable at all!
 I don't like to watch something like that. I prefer the gymnasts of the '60s and '90s. They had grace and strength, not muscles on display.",@xXperiA,en,cycling
b4PbPr8eaxU,She does it perfectly  but it's NOT that beautiful compared to Alice deAmato.. Alice is more feminine figured and looks smoother than miss biles looks bit like a short squared figured.. M sorry but that's how I feel..,@semshook3,en,cycling
b4PbPr8eaxU,👑❤️,@ljiljanajovanov1743,unknown,cycling
b4PbPr8eaxU,"I can't believe how much media the USA is getting, so much BS. She is doing noothinmg absolutely nothing that the Romanian girls didn't do ageees ago(with so much more grace of course), still, they will not have a Netflix docu or something because guess what? Our athletes don't get fame and become superstars like everybody does in America. If you are a superstar and your face is everywhere, it does not mean you're better, you're just a brand and other people make money from you that's it....the frustration that they will never be at the Eastern European level is so obvious. Pump that money America pump it! If your curios how a gymnast should look like check : Daniela Silivas, Simona Amanar,Catalina Ponor, Sandra izbasa etc. Pure raw talent with 0 MONEY. Beat that....",@andabam89,en,cycling
b4PbPr8eaxU,"What a balance...she is a robot who got so many medals just because she is a 27 years old American who is going to retire. She's got absolutely nothing special, she is just an athlete and there's nothing incredible about that!!!",@Chef_Andreea_Dumitrache,en,cycling
b4PbPr8eaxU,"*It's time to repent and seek JESUS* .He gave his life, and suffered the wrath of the Father in the cross, to save you from eternal hell. For God loves you, but the sin must be punished. On the third day He raised from the dead, showing to the world that He is God. He'll return soon to judge and destroy the sinners. So turn away from your sin. Ask God to change your life and He'll do amazing things. Jesus loves you. 
*THE END IS NEAR.*",@elsamusoy,en,cycling
b4PbPr8eaxU,😮,@Maitena46,unknown,cycling
b4PbPr8eaxU,How did she not get gold for beam?😮,@user-vy2bt3ky6s,en,cycling
Oj44-3Y-KsU,Such a disgrace..,@TraMySumiNguyen-si1ut,en,
Oj44-3Y-KsU,"I recognise the colours on the background, the lhbtq flag pattern clear to see, nothing to do with sports only woke political propaganda",@user-my4ee5ce5b,en,
Oj44-3Y-KsU,"A SIGN right before the world's eyes.
WAKE UP

Behold, I come as a thief. Blessed is he that watcheth, and keepeth his garments, lest he walked naked, and they see his shame. (Rev16:15)",@dianang5461,en,
Oj44-3Y-KsU,based,@kingviroh69,en,
Oj44-3Y-KsU,But they did,@guerrero59,en,
Oj44-3Y-KsU,Screw the Olympics won’t be watching it anymore,@aznation4592,en,
Oj44-3Y-KsU,🧠🤏💩,@arieslacson845,unknown,
Oj44-3Y-KsU,It was a blasfemie!,@luminitasararu358,en,
Oj44-3Y-KsU,"Wenn ihr das was ihr mit dem Christentum mit dem Islam getan hättet, hättwt ihr garamtiwrt andere Reaktione kassiert.

Da ihr keine Kindergärtner mehr seid, nehme ich Euch die vorgespielte naivität nicht ab.",@yogipunkch,de,
Oj44-3Y-KsU,"Wtf did I just watch without a doubt the weirdest, disgusting! and disturbing ceremony ive ever watched 🤮, im still scratching my head. Stop pushing this trans/gay agenda it’s the Olympics for god sake!!! smh 😡",@Obk6501,en,
RQs-zSVIm_M,😊❤❤❤❤🎉😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊❤🎉,@peterbajnoczy,unknown,cycling
RQs-zSVIm_M,❤🤍💚,@sandorszabo575,unknown,cycling
RQs-zSVIm_M,Kanada Bravo 👏 🎉,@sicandarbostan3562,hr,cycling
RQs-zSVIm_M,"Csodálatos ,gratulálunk🎉🎉🎉",@bernadettayoub347,hu,cycling
RQs-zSVIm_M,Milak being an absolute Animal and then Just shrugging it off Like it was a Piece of cake,@user-wt6ru1jf6i,en,cycling
RQs-zSVIm_M,Bravo Kristóf.,@FerencMiskolci,sk,cycling
RQs-zSVIm_M,😊❤,@peterbajnoczy,unknown,cycling
RQs-zSVIm_M,"@ sunflower!
Precious and exciting comment, Thank You!
Could you please give
Info about Dressel too,
Great Fight Milak vs Dressel
same event Tokyo Olympics
2020 and they respect
and appreciate each other
very much...
Please excuse my bad
English,I'm posting here
for they did delete me in
the Answer Place...",@kegelchen32,en,cycling
RQs-zSVIm_M,"@kegelchen32 It was a fantastic battle in Tokyo! Unfortunately Dressel didn't qualify for the final in Paris, he's finished 13th overall.",@sunflower719,en,cycling
RQs-zSVIm_M,"Nem értem, miért kötnek bele Milák stílusába, abba, ahogyan felkészül. Egy dolga van, hogy ússzon. Jól csinálja? Eléggé. Azok után, hogy elkussoltatta az őt előre sírba tevő szövetségi kapitányt, meg a teljes magyar médiát, senkinek egy szava sem lehet. Ő nem médiaszemélyiség, mellesleg nem tudom, hogy miért tolják oda a mikrofont mindenki orra alá egyből, amint kiszáll a medencéből. Biztos világmegváltó dolgokat tudnak mondani azok után, hogy hányásig ússzák magukat. Ha akar nyilatkozni, akkor nyilatkozik, ha nem nem. Egyébként szerintem azok után, hogy mindenki kígyót békát kiabált rá, nem csodálom, hogy még annyira sem volt kedve nyilatkozni, mint eddig.
Az meg, hogy a drága prominens magyar sportszakértőknek, Szöllősi seggnyaló Györggyel az élen, csak az arany elfogadott, röhejes. ""Még mindig hiába várjuk az aranyat."" - elmentek ti a jó édes anyátokba. Akkor most mondjátok ezt Imre Géza, Cseh László, vagy bármelyik olyan olimpikonunk szemébe, aki ugyan szívét-lelkét beletette nemcsak az olimpiába, hanem a választott sportágába (nem tudván előre, hogy sikeres lesz-e vagy sem), de nemhogy aranyat, hanem még érmet sem sikerült szereznie. Undorító.",@fodorviktor6155,hu,cycling
RQs-zSVIm_M,"Heftige,scharfe,gute 
🔥Brandrede🔥,
Verteidigungsrede des
Weltklasseschwimmers
Milak,war wohl nötig,
DANKE...",@kegelchen32,de,cycling
RQs-zSVIm_M,yo whatsupp with this handicapped outro damn get out my way eyo,@timothysam1959,en,cycling
a1EtKbKyV9w,Nessuno al mondo come te....unica❤,@carmelaesposito9019,it,
a1EtKbKyV9w,Mais ce ne sont pas les paroles originales !!! Un massacre auditif !!! 👎🏼👎🏼👎🏼,@martinezorzi1722,fr,
a1EtKbKyV9w,Lady goo goo gaga,@craxel3356,so,
a1EtKbKyV9w,On voudrait des vrais gens normaux de viande et d'esprit et français !@,@isabelleleserrec1061,fr,
a1EtKbKyV9w,Genial !!!!,@user-du5rc4cs8n,ca,
a1EtKbKyV9w,Dommage pour ce play back !,@ufaransa.2543,en,
a1EtKbKyV9w,Un des catins de satan,@nathalieberte3775,fr,
a1EtKbKyV9w,Elle est en train de devenir grasse la gaga...😅,@ptitcoquillage8581,fr,
a1EtKbKyV9w,Horrible et ridicule.... Pauvre Zizi.... Elle a dû se retourner dans sa tombe !,@marisule9659,fr,
a1EtKbKyV9w,Bravo Aya je suis fier de vous ❤❤❤,@mariadepinaborges4745,fr,
MYysO5gs5ig,Mettez les temps svp,@dysob4119,fr,football
MYysO5gs5ig,"Genial, bravo à eux. Merci merci merci ❤❤❤❤❤❤❤❤❤❤❤❤❤❤",@ddi2024,ca,football
MYysO5gs5ig,Magnifique...quel beau duo fraternel...,@ludovicguillemin38,fr,football
MYysO5gs5ig,Magnifique 😍,@lgir-xd7yy,fr,football
I-b5UA3Mmok,Beautiful for the love of horses,@brooklyn5streetsmart,en,equestrian
I-b5UA3Mmok,Ik this isn't necessary I studied him for my Olympic article,@horsegal_forever,en,equestrian
I-b5UA3Mmok,Excellent ride. Beautiful horse. I ride dressage and both horses are jumpers. All show horses are stunning. I’m bias when it comes to mine. Bono because he is only 10 still a baby and has won more championships then my horse Stepping out aka Shmoo. However Shmoo has way more experience and is stunning as well as snobby. Bono is thoroughbred Shmoo is an Arabian,@Missstrish,en,equestrian
I-b5UA3Mmok,Funny name,@zwete,cy,equestrian
I-b5UA3Mmok,Beautiful horse and he actually has really good balance over those jumps!,@Dart_eq,en,equestrian
I-b5UA3Mmok,"Es schäumt und ist gestresst,finde sowas nicht gut.gebiss das aufs kiefer drückt und zusätzlich beim sprung angespannt ist verursacht auch schmerzen im pferdemaul sowas gehört abgeschafft und auch die sporen zum antreiben gehen für mich gar nicht😮😢sowas quält unnötig und treibt schmerzhaft im empfindlichen pferdebauch an wärend es schon unter stress steht ,so gut die gemeinsame leistung auch sein mag dadurch kann ich es leider nicht genießen und finde es nicht gut:(sowas macht mich traurig dieser leidensdruck des Tieres!Gebiss mit starkem zug und sporen mehr schlimmes kann man seinem Teampartner nicht antun:(das ist abstoßend.",@Mino6421,de,equestrian
I-b5UA3Mmok,❤❤❤❤❤🎉🎉🎉🎉🎉Olympics ❤❤🎉Had Created Al 🎉🎉🎉🎉❤❤❤❤,@natarajriya5550,en,equestrian
I-b5UA3Mmok,Men rules over show jumping it's crazy,@the_nicest_guy,en,equestrian
I-b5UA3Mmok,"Interesting thing is that, this Horse belongs to Thomas Müller … the football player",@etemimeri8105,en,equestrian
I-b5UA3Mmok,"Stunning horse & incredible rider. This was so enjoyable to watch. Such balance, flow, confidence, partnership... & that horse LOVES his job. He's just attacking those jumps with such poise & courage. Congratulations to Christian Kukuk & Checker 47! Amazing athletes, well done! 🖤😍🔥🎉",@XXfallenangel,en,equestrian
SXpWMClTjN4,It's fortunate that this trashy opening ceremony didn't include Asians because we didn't participate in this disgraceful mess,@noraiya69,en,
SXpWMClTjN4,"I was there and I can tell you that it was absolutely incredible, I have never experienced such emotion in my entire life. It was grandiose, enormous, magical. Thank you all",@nicolasdufour7133,en,
SXpWMClTjN4,Vivement la cérémonie de fermeture qu'on en finisse avec tout ce merdier mondialiste et globaliste. Un peu de réalité s'il vous plait😂😂😂,@hectorberlioz2634,fr,
SXpWMClTjN4,SICK,@jpq6257,de,
SXpWMClTjN4,Cérémonie de l'apocalypse les moutons n'ont toujours rien compris aller tous a l'abattoir,@yannickfeisthauer6152,fr,
SXpWMClTjN4,Le comité olympique a des cerveaux nuls,@muchliswahyujati7574,fr,
SXpWMClTjN4,"Un si beau spectacle son et lumiere malheureusement gâché par la parodie de la cene,affligeant!",@MartineSebal,fr,
SXpWMClTjN4,"Les Français ont organisé les Jeux olympiques les moins regardables de ces dernières années, malgré leurs moqueries et leur discrimination à l'égard de l'Asie. Paris est devenue la capitale de l'art décadent.",@user-xn7mr4hr1h,fr,
SXpWMClTjN4,C’est un dégoût cette cérémonie gay pride 🏳️‍🌈 ils s en foutent ils sont payés pour passer leurs messages avec Macron….bien sûr payer 💰 par nos impôts,@user-cj4yu9wy8u,fr,
SXpWMClTjN4,Le défilé trans drag queen et la cène aucune rapport avec le sport 🏋️‍♀️ une honte pour la France 🇫🇷,@user-cj4yu9wy8u,fr,
vJytCHKrdfQ,BELÍSSIMA PARIS !,@monicaalves6576,de,
vJytCHKrdfQ,😍,@LeoFtravels,unknown,
-50tKhcsw-4,"Редактор ролика, наверное, является родственником датской журналистки, толкнувшей победителя в бадминтоне только потому, что он обыграл её земляка. Была бы его воля, он бы и в реале не отдал бы медаль Надииму. Я всегда болею за Чопру, но он не выиграл, а пакистанец Надиим победил заслуженно ( особенно было волнительно за него в первой попытке, когда у него ничего не получалось). Оба они замечательные спортсмены, оба - олимпийские чемпионы!!!!",@user-th6dg5xg3g,ru,
-50tKhcsw-4,The gold medalist was ignored... Hypcrisy on peak,@nabeelawan5425,en,
-50tKhcsw-4,Why show medal presentations in a highlight reel at all?,@kirkdillabaugh1627,en,
-50tKhcsw-4,Now scene for Gold medal Javelin??? No respect for Pakistan,@russellbumak,en,
-50tKhcsw-4,The footage from the javelin for Pakistan ? A bug? Correct it please.,@user-co9wi2lj2j,en,
-50tKhcsw-4,De Grass's acceleration and OLYMPICS channel Editor removing the Javelin throw gold medal ceremony are phenomenal.....,@DummyTummy-vb2vw,en,
-50tKhcsw-4,"Racist, unfair to Mr ArShad Nadeem",@RifaideenMohamed,en,
-50tKhcsw-4,"Gran Bretaña perdió tiempo en la entrega de la estafeta, deben mejorar eso.",@rosasep829,es,
-50tKhcsw-4,"Olympics is control by few rich people..
Mukesh ambani also in list",@latifali9650,en,
-50tKhcsw-4,"Congratulations to the  victors, especially, 🎉and competitors...and the Canadians, finally!...❤",@kostatesfa1799,en,
KIeHFbfSbCM,The Olympics is about to go Hollywood,@ajdas003,en,
KIeHFbfSbCM,El mejor papa de todo el mundo,@JuanpaAesthetic,es,
KIeHFbfSbCM,Mi papa,@JuanpaAesthetic,tl,
KIeHFbfSbCM,開会式ここしか良い場面無かったな。,@user-th7uf7ny9e,ja,
KIeHFbfSbCM,هذا ممثل انا بحب جداا عشان هو عشان هو احسن ممثل حوال العالم احسن ممثل في هوليووود انا بحب توم كروز جدا ❤❤❤❤❤,@user-un1tf3de1w,ar,
KIeHFbfSbCM,3:33 song?,@JulioCesarAlbino,tl,
KIeHFbfSbCM,"2028 será um grande ano, será o ano de eu chegar na casa dos 30 anos, último ano de morar em Jaboticabal e último ano da minha mãe trabalhar em tempo integral.",@FernandoSoares-ub2ej,pt,
KIeHFbfSbCM,What a badass,@jesstressel5194,id,
KIeHFbfSbCM,Bollywood akshay kumar ❤,@PathakJi-rl6sp,so,
KIeHFbfSbCM,"Какая то унылая херня.
Мистер Бин в 1000 раз оригинальнее открыл олимпиаду!",@user-wg8ky5it,ru,
rXlXoGLV6p4,Kahit basketbolista sa brgy kaya yang pektus na yan eh😂,@edmonstvsingsongofpraise1073,id,basketball
rXlXoGLV6p4,japanese always good with their fingers,@omken3741,en,basketball
rXlXoGLV6p4,Yo we got Japanese Kyrie,@Nocxys,af,basketball
rXlXoGLV6p4,Simple pektos😊😊😊😊,@jistrom1767,sl,basketball
rXlXoGLV6p4,ケイセイの出番なかったね,@user-lp6fs9cv7c,ja,basketball
rXlXoGLV6p4,"そいやトミナガ
オリンピックの出来ヤバかったな",@user-tn9sz5nf5y,ja,basketball
rXlXoGLV6p4,Pani,@nickke1745,tl,basketball
rXlXoGLV6p4,中国人🇨🇳😂,@user-ny4yw5ki1j,zh-cn,basketball
rXlXoGLV6p4,なんかえらい太ったんじぁない？,@user-mg7vr2gq9y,ja,basketball
rXlXoGLV6p4,ケイセイ、オリンピックでの活躍見たかったヨ,@ryun0shin,ja,basketball
rhy1k_UB0bw,Le deuxième groupe je le trouve excellent 👍,@brigitteveillon9797,fr,
rhy1k_UB0bw,"7 ans de danse, 18 galas et 200€ chaque année pour mon club
Conclusion : les joueurs de rugby dansent mieux que moi.",@Skincare_therapy2000,fr,
rhy1k_UB0bw,L'équipe de handball a copié le coup du marteau. Cette danse ivoirienne qui a cartonné à la CAN.,@SallyQC,fr,
rhy1k_UB0bw,👏👏👏👏👏👏👍🏾👍🏾👍🏾! FÉLICITATIONS !C'EST MERVEILLEUX 🙏🏽! ON PEUT DIRE: VOILA LA VRAIE FRANCE 🙏🏽! Merci infiniment pour tout DIEU vous bénisse tous abondamment 🙏🏽 🙏🏽 🙏🏽 😋😋👍🏾🙏🏽,@veroniqueraynaud7069,fr,
rhy1k_UB0bw,Le rugby a 7 la danse est incroyable ❤,@user-fl7ts2pu7y,fr,
rhy1k_UB0bw,Les aficains dans toute les disciplines,@americanman2015,fr,
rhy1k_UB0bw,❤❤😍👍,@annielu-ann5153,unknown,
rhy1k_UB0bw,"Rugby premier pas 9 ceux qui sont d accord 
👇👇👇",@juliengrobon3561,fr,
rhy1k_UB0bw,Mon favori c'est le coup du marteau avec l'equipe de handball,@emelinek673,fr,
rhy1k_UB0bw,Mes félicitations  à la France ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😅😅😅😅😅😅😊😊😊😊😊,@MariamSoumahoro-pz8on,fr,
qP2pY4DPwGs,campeona Campeona eres espectacular lo  ele ro desde Peru t quiero mucho t admiramos para toda la vida Simón preciosa atleta magistral besitos 😘 ♥️♥️♥️♥️🙏🙏,@elvaluzcastilloflores9658,es,
qP2pY4DPwGs,Smooth moves,@user-kk6dv4rq9p,en,
qP2pY4DPwGs,"Y de que sirve que los mande si no los realizan ,está como la Andrade con tu TTY",@lovepop4336,es,
qP2pY4DPwGs,Simple movement,@andyonassis58,fr,
qP2pY4DPwGs,"Honestly, seen this same move from the older gymnastic videos from Olga and Nadia Era. I don't think it's a new move. Just sayin",@erykah7666,en,
qP2pY4DPwGs,Nothing about this move it’s special though,@TreeHugg,en,
qP2pY4DPwGs,She is so fit for 27. I would love to see her compete through her 30s just like Oksana Chusovitina did (Chuso is 49 and still at it).,@lvega5606,en,
qP2pY4DPwGs,How is this special?,@GeggaMoia,en,
qP2pY4DPwGs,She have a skil named after her nowA,@KamalaHarrisForTheWin,da,
qP2pY4DPwGs,"That is lame and 0 dificulty😂😂😂if u want a real shit,look at marian dragulescu with the jump dragulesc and there u see real deal of an exercise named after him invented by him",@Mtvbella,en,
qP2pY4DPwGs,Uhm first of all don’t disrespect simeone biles like that shes the most decorated female gymnast in the world and she makes it looks easy but its hard asf u try it,@KamalaHarrisForTheWin,en,
qP2pY4DPwGs,@@KamalaHarrisForTheWin she is the most decorated?hahaha u are to dumb to even know history of gymnastics:))),@Mtvbella,en,
qP2pY4DPwGs,Who cares,@vinnielalumia,en,
qP2pY4DPwGs,U cared to watch it and comment on it,@KamalaHarrisForTheWin,en,
uysObDZpDT8,Steph curry,@adoryflorino,en,basketball
