video_id,comment,author,language,sport
K-moObhqnrw,"Les journaleux qui risquent la crise cardiaque à chaque commentaire, feraient mieux de se renseigner sur tous les athlètes Français. . Bravo Clément, moi j'y croyais. ❤ Merde pour la finale ❤❤❤.",@laurenttokarski5260,fr,
K-moObhqnrw,Super 👍 👍,@philippebelouin3307,id,
CwG3tNExgV4,Why is the disabled one taller than,@ssfashoo,en,
CwG3tNExgV4,Because why not?,@mildlydispleased3221,en,
CwG3tNExgV4,Where is the cooks symbol of france,@CosminThefigure,en,
CwG3tNExgV4,かわいいな今回のマスコット,@clover.5166,ja,
CwG3tNExgV4,"Team USA 🇺🇸 
👇",@DetroitLionsFan14,en,
CwG3tNExgV4,I'm sorry but the Phryges are frigging like Izzy the 1996 olympic mascot.,@Luverofmysoul2,en,
CwG3tNExgV4,The French started slavery.,@solomonmitiku2209,en,
CwG3tNExgV4,The cap indicates freedom of the slaves tho.,@5upergamer8,en,
CwG3tNExgV4,Can’t believe they made the mascots dots candys,@Patriot2814,en,
CwG3tNExgV4,Ah my god they are so cute 🥰,@user-zu8do2vx7n,en,
CwG3tNExgV4,"european affairs northern southern eatern western central.
hail the lord!",@mamatheshkumar5711,en,
CwG3tNExgV4,we want to have a video game development for Mario and Sonic at the Olympic games,@KyashiTran-san,en,
CwG3tNExgV4,Yeah in Paris 2024,@tiredofTicks,id,
CwG3tNExgV4,Maybe they might actually release it in 2024,@Darkchao_berserko22,en,
CwG3tNExgV4,Yes I am from the future only 14 days left,@VinitomMirasomelover,en,
kAmLglKOv7M,Which area sud is this? Facing the Eiffel tower?,@tatechamps,en,
kAmLglKOv7M,The players will never get to see that view 😢 (neither will I),@DonaldGloveruieie8511,en,
kAmLglKOv7M,Incredible.,@francisnguyen6349,en,
kAmLglKOv7M,Nope,@ReichWarLord,en,
kAmLglKOv7M,Sim :3,@TurmaBreci-yt,de,
kAmLglKOv7M,"Wow, c'est incroyable. Le football ici.",@extreme2842,en,
kAmLglKOv7M,Que bonito 😮😊,@user-sr1gi4fu4f,it,
PJKRsrdJH1Y,Pasabog toits,@ab5e_uic-sec,tl,
PJKRsrdJH1Y,Cool,@christianlebordelais,en,
4Piec8CKC_U,THE MOST DELUDED FANBASE IS... ⬇️⬇️⬇️,@augeyboyz,en,football
4Piec8CKC_U,Arsenal,@AdityaArdalkar,de,football
4Piec8CKC_U,ARSENALL COYG,@IanMas-vo9ux,ca,football
4Piec8CKC_U,TOTTENHAM,@AmericanCitizen-b9h,vi,football
4Piec8CKC_U,Make a Man U squad update please,@D1Crashoutz,en,football
4Piec8CKC_U,"manchester city, 3/4 or more of the fans are glory hunters",@atIetico,en,football
4Piec8CKC_U,Im an arsenal fan ...,@Internazionale_fc1,en,football
4Piec8CKC_U,very interesting😘😍💞❤❤❤,@MelirodrigezCute,no,football
4Piec8CKC_U,He that falls in love with himself will have no rivals❤❤❤,@MelirodrigezCute,en,football
4Piec8CKC_U,"Alright lemme try
Man City is better then Real Madrid",@Glactica_vr,en,football
4Piec8CKC_U,City fans: 👻👻,@pessi-u9t,en,football
4Piec8CKC_U,🤣,@rubiconazza,unknown,football
4Piec8CKC_U,"If you think abt it, almost every big clubs fanbase is delusional, because they want to see their club win everything
And if fans believe in their club the now get called delusional 😂
Sad to see football become what it is",@RSGuardianE11,en,football
4Piec8CKC_U,Im waiting for the 2024/25 premier league shorts!,@RyanTheUnitedFan,en,football
4Piec8CKC_U,COME ON START UPLOADING PLS,@Scarletsteak927,en,football
-GyOgy3zbIU,"Non è la finale delle olimpiadi!p
È la vnl.",@maurobentivogli6839,it,
-GyOgy3zbIU,"Brave ragazze . Siete tutte stupende , non vi siete piegati davanti allo strapotere Statunitense. La medaglia vale doppia.❤❤",@user-zj5mz5iv8k,it,
-GyOgy3zbIU,"Ragazze, vi siete riviste? Da dentro avete una percezione, ma vedervi da fuori vi fa comprendere meglio quanto siete state bravissime, una macchima da guerra. La squadra maschile...hmmm lontani anni luce!",@renatoacquadro328,it,
-GyOgy3zbIU,Poesia ❤,@annalisamele7320,pt,
-GyOgy3zbIU,Paola Egonu egual Lisa Togut😊😊😊,@antonioermannolamberti9135,ca,
-GyOgy3zbIU,L'Italia che piace. Grazie ragazze,@fedepel4457,it,
-GyOgy3zbIU,❤💪🇮🇹👏🏐🥇😍sono orgogliosa di voi...ragazze d'oro 🥇,@mariamagrini245,it,
-GyOgy3zbIU,Regine😊,@giannisutto8502,de,
-GyOgy3zbIU,"La nazionale di pallavolo piu forte di tutti i tempi, a livello mondiale. Con l allenatore migliore",@raffaelecafiero3608,it,
-GyOgy3zbIU,Italia... Dominio assoluto 🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹,@uk-lp9hp,it,
wZbY7F3Fb5s,Yusuf dikec Türkiye poavr❤,@Melodi-b7h,tr,
wZbY7F3Fb5s,This man is very cool 🇹🇷🇹🇷🇹🇷( btw ı’m turkısh),@Damlik0-0,en,
wZbY7F3Fb5s,bro what is the CEO of roblox doing,@dev_axel,en,
wZbY7F3Fb5s,Bu adamın Aura+++++++++++ 👓👓👓🕶🕶🕶🕶😎😎😎😎🤓🤓🤓🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,@ExpertEditz-1,tr,
wZbY7F3Fb5s,Simo hayha☠️☠️☠️☠️,@Miumi402,so,
wZbY7F3Fb5s,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,@FutbolEdits-sc2mr,unknown,
wZbY7F3Fb5s,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,@FutbolEdits-sc2mr,unknown,
wZbY7F3Fb5s,Блин эта эмоция даже на пабг ееесть 😮🤯,@user-nc3nn6ke6d,ru,
wZbY7F3Fb5s,ของจริง,@alex999931,th,
wZbY7F3Fb5s,Bro It's Arthur Morgan 💀💀💀💀💀💀💀💀,@SyafaAlMahdiSyafa,en,
UePdgtZq-Tc,หล่อจังคะ👍👍👍👍😍,@nathamonyodkaeo3973,th,
UePdgtZq-Tc,Yusuf Miroğlu,@kabal_07r.s74,tr,
UePdgtZq-Tc,FINALLY FBI FOUND ZODIAC 😅😅😅😅,@JorgeGomez-qp8xn,de,
UePdgtZq-Tc,My husband to be! 😂❤,@julieseward1385,en,
UePdgtZq-Tc,Для меня этот турок главный герой олимпиады  🇹🇷 🇷🇺,@Влажные_ручки,ru,
UePdgtZq-Tc,Top man...,@alimoazzami942,tl,
UePdgtZq-Tc,nice man. ciok guzel,@ritagrechi2663,pl,
UePdgtZq-Tc,Maravilhoso 😍,@mariamartins4338,pt,
UePdgtZq-Tc,"if he was soloing, he probably getting a gold 💀",@dungkaz-rblx6216,en,
UePdgtZq-Tc,What's the name of this game ?,@monalisapaul8463,en,
qNzfsTbA6zw,Meet Hunter Woodhall and Tara Davis Woodhall 🥰🎉🙌🏽🫶🏽🥰🎉🙌🏽🫶🏽,@MsWhite-kp3ur,en,long jump
qNzfsTbA6zw,🥰😍🫶🏽🙌🏽🎉🥰😍🫶🏽🙌🏽🎉🥰😍🫶🏽🙌🏽🎉,@MsWhite-kp3ur,unknown,long jump
qNzfsTbA6zw,I just wish to said her name correctly just all wrong it’s not Tera it’s Taaaaaarrrrrrra,@user-bc8ll9ip4p,en,long jump
qNzfsTbA6zw,❤️ 😍 💖 🫂 🤗 👐,@janicebaron.764,unknown,long jump
qNzfsTbA6zw,Magnifique couple ❤,@Louise-l8x,fr,long jump
qNzfsTbA6zw,"White boys pick from the top shelf, black ks pick from the bottom of the barrel",@pell0076,en,long jump
qNzfsTbA6zw,Love these two! Such a beautiful and empowering duo!🥰,@reginamathews335,en,long jump
qNzfsTbA6zw,"Islamic couple goal at least produce 5-6 kids to takeover city like Dearborn , Michigan & implement Shariah law",@ulala9729,en,long jump
qNzfsTbA6zw,Beautiful ❤️,@verdaleonard2728,ro,long jump
qNzfsTbA6zw,Ein tolles Paar.,@bellabellini8784,af,long jump
TvuTWRfjU2U,😂😂😂 Das bin glatt ich gewesen,@TELEPORTERtheTRUEone,de,
TvuTWRfjU2U,schaust du eigendlich auch die reiter an,@petralilg643,de,
TvuTWRfjU2U,Rugby auf die 2. (nach Feldhockey),@jonathanziegler8601,de,
TvuTWRfjU2U,Bin ich der einzige den aufgefallen ist das sie sich getroffen haben,@GamingJes,de,
TvuTWRfjU2U,Man kennts beachvoleryball der frauem schaut man wegen den regeln 😅,@timbinder4666,de,
TvuTWRfjU2U,Und Nachts dann surfen,@jonasb6440,de,
TvuTWRfjU2U,Leider können die wenigsten meine Lieblingssportart Rugby ich spiele schon 6 Jahre Rugby,@JonasRauprecht,de,
TvuTWRfjU2U,Ist bei den meisten Randsportarten so,@notthiing,de,
TvuTWRfjU2U,„Feschten“,@pineapplethefruitdude9545,de,
TvuTWRfjU2U,Ahhhhh unterschätz das mal nicht,@SirYelloween,de,
TvuTWRfjU2U,Fäschten,@dernichtgonnerdesmonats7893,de,
YtWI-Ndn5C4,I like how they were targeting Americans to steal from while over there also,@oneazterisk4669,en,
YtWI-Ndn5C4,LOÀI NGƯỜI PHẢI BIẾT TẦM TẤT CẢ NHANH BAY TỚI THỜI ĐẠI HẾT QUẢN LÝ BANK 0 VÀNG TOÀN CĂU CHỈ 1 NHÀ LÊ DUẨN TRÙM,@tuongdavidvuhuenguyennhana2232,vi,
YtWI-Ndn5C4,Include India too,@anamikabanjara9707,en,
YtWI-Ndn5C4,France is such a contrartin,@violetsky2225,en,
YtWI-Ndn5C4,India also provided their athletes A/C,@adityanehra182,en,
YtWI-Ndn5C4,😅,@Connaruto,unknown,
YtWI-Ndn5C4,Paris is ghetto,@Katlady001,nl,
YtWI-Ndn5C4,Paris wanted to organise the most environment friendly Olympics.  We should all be grateful.,@chisle25,en,
YtWI-Ndn5C4,Lol India did it way before USA 😂,@okbro6104,en,
YtWI-Ndn5C4,😅,@Connaruto,unknown,
YtWI-Ndn5C4,✅✅ Paris France should be ashamed and should be banned from ➡️EVER HOSTING THE OLYMPICS again!!!⬅️,@msgreen512,en,
YtWI-Ndn5C4,And India 🇮🇳,@djartifx,id,
c_I-_XxiNA8,Dey girls definitely sistas,@lor_brova1,en,
c_I-_XxiNA8,Corny af you did not just call him the goat,@user-pr9te3nx3l,en,
c_I-_XxiNA8,That beautiful baby girl that is thankfully her beautiful mother's little twin...is getting The Message.  We never or rarely consider how intelligent ya basic healthy child is.,@jacquelynn2051,en,
c_I-_XxiNA8,Wtf are you even saying,@EugeneCorneillius,tr,
c_I-_XxiNA8,He's not even 5th best on USC,@wsalas13,en,
c_I-_XxiNA8,So their girlfriends are… 🤔,@thebuttermilkgirlisback,en,
c_I-_XxiNA8,So what ? They could date whoever they want,@EugeneCorneillius,en,
c_I-_XxiNA8,@@EugeneCorneillius not surprised by this comment from a black guy.,@thebuttermilkgirlisback,en,
c_I-_XxiNA8,twins?,@hxllxwaf,af,
c_I-_XxiNA8,Looking goofy,@jerrygrenadier6067,af,
c_I-_XxiNA8,Bronny out here Bunny Hopping!!! 😂😂😂,@KayWay100,en,
c_I-_XxiNA8,She’s black 🤣….,@hustlesonthemove3405,en,
c_I-_XxiNA8,That boy lame asl bro pullin 7s 😂😂😂😂 almost like his points per game 5,@getyogetback4813,en,
c_I-_XxiNA8,@@getyogetback4813 post your 10 🙇🏽,@hustlesonthemove3405,en,
c_I-_XxiNA8,Neither girl was black & dad spreading racism constantly,@michaeltoland5170,en,
c_I-_XxiNA8,"Did you actually let that cone out your mouth, goat😂😂😂😂😂",@ConfusedSaintBernard-wl5co,en,
1JPNeimjxIg,Power of indian ser🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳💪💪💪💪💪💪,@Shashikant-th4qy,en,
1JPNeimjxIg,This is fake news. So please check Olmpic tally 2024.,@Cricketlover-1-2,en,
1JPNeimjxIg,Fake news h . Only two medal india won till now,@Cricketlover-1-2,en,
1JPNeimjxIg,False video he re,@rupeshswain6831,nl,
1JPNeimjxIg,Galat mt bata re chicha 🤦🏻‍♂️,@mpsctricks3661,en,
1JPNeimjxIg,"India 2 Kans padak
India Rank :- 39",@RuqaiyaMazhar-v6z,id,
1JPNeimjxIg,"False information 
He won silver in Asian games",@ArnavKhare.Akl1245,en,
1JPNeimjxIg,जय हिन्द वन्देमातरम मातरम्,@sharma.sanjeev376,ne,
1JPNeimjxIg,❤❤❤🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,@sumitanitin6349,unknown,
1JPNeimjxIg,Very congratulations 👏🎉🎉,@dhirajkumarrawat4565,en,
1JPNeimjxIg,Jai hind,@narinderkumar8335,sw,
1JPNeimjxIg,Power of indiaaaa. ❤❤❤❤❤,@amitkini5753,af,
1JPNeimjxIg,Ghuth hai.... Phle Olympic dekho to sahi,@vivekmaurya6049,en,
1JPNeimjxIg,❤❤❤❤❤❤❤,@JaswinderKaur-cy1nj,unknown,
1JPNeimjxIg,Ye kb gold jeeta peris Olympic me?,@anjanatiwari8835,en,
ciIQjC3Zw7w,"I am an international table tennis champion 
I am number 2",@lekha1984,en,
ciIQjC3Zw7w,This actually my favourite sport,@lekha1984,en,
ciIQjC3Zw7w,Ma Long the goat 🐐,@gigacat1703,en,
ciIQjC3Zw7w,Basketball. Basketball. Basketball. Basketball. 🇺🇸 🇺🇸 🇺🇸 🇺🇸,@addisonknox5052,no,
ciIQjC3Zw7w,"ok champ, u espressed ur opinion, so what",@krszam4112,en,
ciIQjC3Zw7w,"That's not me 
I have been training for half a year 
I'm not a professional either but I'm not that bad 😅",@mat-qs7jd,en,
ciIQjC3Zw7w,"Not just Olympic table tennis, but just professional table tennis in general lol",@kiritosintern,en,
ciIQjC3Zw7w,No. For example team World championship is played without doubles.,@TT_prds,en,
ciIQjC3Zw7w,Is this also known as ping-pong?,@sweetreat30,en,
ciIQjC3Zw7w,It’s known as ping pong for countries in the side of America and it’s in known as Table Tennis (TT) for countries in the side of Sri Lanka,@ishacooray4968,en,
ciIQjC3Zw7w,​@@ishacooray4968they are different. Ping pong is playing with sand paddles. Table tennis is the sport in which you play with rubbers,@johnronaldo3107,en,
ciIQjC3Zw7w,​@@ishacooray4968 No the official name is table tennis,@DiffHelloDiffHello,en,
ciIQjC3Zw7w,I love these explanations and China winning that many gold medals is absurd! Why are theyso dominant?,@propuggamer9755,en,
ciIQjC3Zw7w,They have a better understanding of the game aswel as it being there national sport my interest and more funding,@nxtvr3506,en,
ciIQjC3Zw7w,Bcuz rest of the world has least interest. School shud introduce as sports early in childs career,@dibyagurung2142,en,
ciIQjC3Zw7w,Like how football is famous in brazil,@keymot1491,en,
ciIQjC3Zw7w,Thank you!,@propuggamer9755,en,
PtRRFw4bAPE,Bruh the ussr fell in 1991,@ARandomPanda69420,en,
PtRRFw4bAPE,Hungry is good at many sports that are not main stream such as canoe sprint.,@JHUTXH,en,
PtRRFw4bAPE,That's cool!,@Dirkyy_Streams,en,
PtRRFw4bAPE,First its Hungary I am from Hungary and our president had  builded a big stadium for football (soccer) but we are not good at football (soccer),@markkarloviczi8472,en,
PtRRFw4bAPE,Yet still no free healthcare,@americanu6475,en,
PtRRFw4bAPE,for real haha,@Dirkyy_Streams,en,
PtRRFw4bAPE,"Pretty cool, right?",@AToad07,en,
PtRRFw4bAPE,🇺🇸 🇺🇸🇺🇸,@deewilliams8363,unknown,
PtRRFw4bAPE,USA USA USA,@Dirkyy_Streams,sv,
PtRRFw4bAPE,"That eagle scream tho……

😂😂😂",@JeanEDeaux,en,
PtRRFw4bAPE,"lol Red, White, and Blue apply for both the US and UK",@ItzKsGaming,en,
PtRRFw4bAPE,But the colors in that are order is kind of more iconic and associated with the U.S. 😅,@mqtthew521,en,
PtRRFw4bAPE,"Hey man I respect the work and putting yourself out there, but you shouldn’t be copying the style of sambucha, develop your own so you can stand out",@VariantBank,en,
PtRRFw4bAPE,He isn’t and stop yapping,@quandaledingle1700,en,
PtRRFw4bAPE,@@quandaledingle1700 lmao based,@wowyok4507,it,
PtRRFw4bAPE,Thanks for the feedback man! Definitely heavily inspired by him but will work on putting my own spin on it :),@Dirkyy_Streams,en,
PtRRFw4bAPE,"@@Dirkyy_Streams again, I respect the grind and not trying to hate. The video was pretty dang good",@VariantBank,en,
PtRRFw4bAPE,"I like it. If it ain't broke, don't fix it",@ramsesY,en,
PtRRFw4bAPE,I’m 1st please pin me,@user-dl9bu4ww2n,en,
PtRRFw4bAPE,no,@wowyok4507,tl,
PtRRFw4bAPE,UHHHH,@Dirkyy_Streams,sw,
fb6yORM6hBY,Gaslighted in believing she could dance. Pitiful.,@user-sw8ob1ld2q,en,
fb6yORM6hBY,I think they lying and pumping her head up for no reason,@joycevaughans8749,en,
fb6yORM6hBY,She was just awful man,@angelvalentin447,en,
fb6yORM6hBY,Ridiculous,@HelmetVanga,ro,
fb6yORM6hBY,"Cmon..

How her and Corey Feldman can do what they do and not laugh..
Now, thats impressive

This is well done comedy",@3p.vision544,en,
fb6yORM6hBY,"It's been a week now and I still can't stop laughing and it just gets funnier 
I'm surprised she didn't throw in an underarm bowl being an Aussie 
I heard she has to do an apology tour  
Not even a blind man would be happy to see that lol",@user-fm3sr6oe6l,en,
fb6yORM6hBY,🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,@crujonezRAD,unknown,
fb6yORM6hBY,She already got 0 points. I think that's enough no need to destroy her on the internet,@sumbae7668,en,
fb6yORM6hBY,if she wasnt white she would have been forgotten,@mabsskull2309,en,
fb6yORM6hBY,Goofy nonsense is what I think,@Aion-wt1it,en,
-GyOgy3zbIU,"Non è la finale delle olimpiadi!p
È la vnl.",@maurobentivogli6839,it,
-GyOgy3zbIU,"Brave ragazze . Siete tutte stupende , non vi siete piegati davanti allo strapotere Statunitense. La medaglia vale doppia.❤❤",@user-zj5mz5iv8k,it,
-GyOgy3zbIU,"Ragazze, vi siete riviste? Da dentro avete una percezione, ma vedervi da fuori vi fa comprendere meglio quanto siete state bravissime, una macchima da guerra. La squadra maschile...hmmm lontani anni luce!",@renatoacquadro328,it,
-GyOgy3zbIU,Poesia ❤,@annalisamele7320,pt,
-GyOgy3zbIU,Paola Egonu egual Lisa Togut😊😊😊,@antonioermannolamberti9135,ca,
-GyOgy3zbIU,L'Italia che piace. Grazie ragazze,@fedepel4457,it,
-GyOgy3zbIU,❤💪🇮🇹👏🏐🥇😍sono orgogliosa di voi...ragazze d'oro 🥇,@mariamagrini245,it,
-GyOgy3zbIU,Regine😊,@giannisutto8502,de,
-GyOgy3zbIU,"La nazionale di pallavolo piu forte di tutti i tempi, a livello mondiale. Con l allenatore migliore",@raffaelecafiero3608,it,
-GyOgy3zbIU,Italia... Dominio assoluto 🇮🇹🇮🇹🇮🇹🇮🇹🇮🇹,@uk-lp9hp,it,
xUIVlmiNekI,You are so funny. Oh my God. 😅,@howmoon67,cy,
xUIVlmiNekI,I hope to go in 2028,@irisreyl9088,en,
xUIVlmiNekI,Wdym sad that u didn’t make it my dead grandma can swim faster than u,@chloeneave7950,en,
xUIVlmiNekI,Never takes the stairs vibes,@avres13,en,
xUIVlmiNekI,What in the sigma,@Jessicagearhardt,en,
xUIVlmiNekI,I mean i would be 15 but if i really tried i could be there for the 2028 olymics my coach says im quite fast,@evajacob-iw7lt,en,
xUIVlmiNekI,"you stopped to let the others catch up, no? 😉",@YouTube,en,
xUIVlmiNekI,Obviously! I'm so kind,@imaniathome,en,
xUIVlmiNekI,She’s fast for a new swimmer,@Theswimmer12,en,
xUIVlmiNekI,"It isnt an olympic pool, you would have had it if it were.",@SuperYxskaft,en,
xUIVlmiNekI,Yup! Very shallow; a slow pool,@imaniathome,en,
xUIVlmiNekI,At least she tried 😂❤,@furn2351,en,
vnUT50uDdXs,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😂,@veronicajohnson8253,unknown,
vnUT50uDdXs,🇯🇲 no problem man one ❤,@beresfordforbes,sl,
vnUT50uDdXs,Great relay team🇯🇲🇯🇲🇯🇲🇯🇲,@maxinedawson6525,en,
vnUT50uDdXs,Excellent guys!,@hillaryeloisecoombs-connel7762,ca,
vnUT50uDdXs,God bless their speed. 🚅,@carol-us4xn,en,
vnUT50uDdXs,Kishane Thompson and oblique are 🇯🇲🇯🇲🇯🇲🇯🇲 and the relay let get them,@terencepowell1315,en,
vnUT50uDdXs,"At this point, I would be happy with just a podium finish. Managing my expectations.",@samanthaallen8108,en,
vnUT50uDdXs,"I am predicting  that Jamaica will occupy the full podium, just like the women in 2008. All who agree, meet me here after the race for the after party.",@patriciaburgess2122,en,
vnUT50uDdXs,Gang we a gang them from left right and center .,@alphansobrown3623,en,
vnUT50uDdXs,Bless them father god,@patriciarichards1903,en,
im_5ZGdXcZ4,POV dieser eine türkische Typ beim schiesen oder diese eine Frau beim Break dancing,@MaxiThessel,de,
im_5ZGdXcZ4,"Also wenn ich ""Raygun"" anschaue...denke ich das fr",@DerShadow,de,
im_5ZGdXcZ4,Wie war das ? Dabei sein ist alles 😅,@kenayamarock1917,de,
im_5ZGdXcZ4,Das ist so meine Schwester,@Samuel.roth2010,de,
im_5ZGdXcZ4,Das ist bei mir beim Tennis so. Noch nie im leben gespielt und ich bin so der Überzeugung das ich ein Top 3 Spieler wäre.,@noahbarcelona5143,de,
im_5ZGdXcZ4,Nein,@codenamemika384,de,
